user_id,course_name,country,device_type,avg_session_time_min,days_active_last_30,videos_watched,assignments_completed,activity_level,feedback_text,dropout
7839,,Canada,mobile,37,12,69,17,medium,,1
7840,Web Development,Germany,desktop,14,15,16,14,low,platform is good but i am losing interest,0
7841,Cyber Security,,,108,8,78,23,medium,platform is good but i am losing interest,0
7842,Python,USA,mobile,135,15,96,16,medium,lectures are boring and repetitive,0
7843,Cyber Security,USA,,166,6,119,3,,i stopped understanding after few lessons,1
7844,Data Science,Canada,desktop,173,15,58,6,low,platform is good but i am losing interest,1
7845,Web Development,UK,tablet,150,12,53,29,medium,,0
7846,Data Science,UK,,172,4,12,16,,platform is good but i am losing interest,1
7847,Web Development,Germany,desktop,81,26,41,21,high,content is good but explanations are confusing,0
7848,Web Development,Canada,,80,14,43,25,high,not enough support,0
7849,Cyber Security,USA,desktop,103,6,118,5,medium,lectures are boring and repetitive,0
7850,Data Science,,desktop,35,17,85,29,medium,,0
7851,Data Science,Germany,tablet,102,26,79,12,medium,i stopped understanding after few lessons,1
7852,Python,,,131,19,97,6,,too fast pace for beginners,1
7853,Data Science,Germany,tablet,118,22,66,8,,not enough support,0
7854,Python,India,tablet,95,1,71,22,low,lectures are boring and repetitive,0
7855,AI,,,55,7,19,18,high,,0
7856,AI,Canada,,9,29,46,19,medium,need more examples and practice,1
7857,AI,,desktop,69,9,23,12,medium,platform is good but i am losing interest,1
7858,,,,28,9,50,14,,platform is good but i am losing interest,0
7859,Data Science,Germany,desktop,143,10,17,16,,content is good but explanations are confusing,1
7860,,USA,desktop,113,20,22,4,low,need more examples and practice,0
7861,Data Science,India,desktop,31,28,0,22,high,,0
7862,Python,,desktop,59,20,114,18,medium,need more examples and practice,1
7863,,USA,desktop,82,7,65,5,,initially motivated but now skipping videos,0
7864,,UK,desktop,54,15,4,11,high,i stopped understanding after few lessons,0
7865,,India,,175,15,17,14,low,platform is good but i am losing interest,0
7866,Web Development,India,,42,28,79,14,high,i stopped understanding after few lessons,0
7867,Python,Germany,mobile,23,28,73,2,medium,not enough support,0
7868,AI,,,109,27,116,3,,i stopped understanding after few lessons,0
7869,Python,UK,tablet,86,16,92,4,medium,too fast pace for beginners,0
7870,Web Development,Germany,mobile,65,5,34,5,high,not enough support,0
7871,Data Science,Canada,,89,17,24,5,,too fast pace for beginners,0
7872,Python,USA,tablet,54,16,105,16,low,too fast pace for beginners,1
7873,,USA,,118,11,23,27,low,,0
7874,AI,Germany,desktop,105,14,12,7,,great start but later became difficult,0
7875,AI,USA,mobile,11,28,20,18,low,initially motivated but now skipping videos,1
7876,Data Science,,desktop,63,6,105,19,low,platform is good but i am losing interest,0
7877,Python,USA,mobile,22,27,106,23,,content is good but explanations are confusing,1
7878,Web Development,,mobile,117,13,38,20,medium,i stopped understanding after few lessons,0
7879,Data Science,Canada,desktop,164,29,33,21,high,content is good but explanations are confusing,1
7880,Python,UK,mobile,58,3,18,12,medium,,0
7881,Cyber Security,India,mobile,20,16,27,28,high,need more examples and practice,1
7882,AI,Germany,,144,25,90,14,high,i stopped understanding after few lessons,0
7883,Web Development,Germany,tablet,93,10,113,16,,i was enjoying the course but now feeling lost,1
7884,,,desktop,50,26,89,23,low,not enough support,1
7885,Web Development,Canada,,90,5,10,20,low,too fast pace for beginners,1
7886,,Canada,,104,9,48,16,high,great start but later became difficult,0
7887,Web Development,India,desktop,127,28,34,22,high,too fast pace for beginners,0
7888,AI,UK,mobile,113,27,83,1,,initially motivated but now skipping videos,0
7889,,Germany,desktop,74,14,75,27,high,content is good but explanations are confusing,0
7890,Python,,tablet,13,28,56,21,medium,need more examples and practice,1
7891,,Canada,tablet,15,5,27,29,high,i stopped understanding after few lessons,0
7892,Data Science,Germany,desktop,73,15,65,2,medium,i was enjoying the course but now feeling lost,1
7893,Python,,,27,11,64,21,,i stopped understanding after few lessons,0
7894,Data Science,USA,desktop,136,18,72,8,high,need more examples and practice,0
7895,Web Development,Germany,tablet,178,15,21,5,low,platform is good but i am losing interest,0
7896,Python,UK,desktop,88,13,119,0,,i was enjoying the course but now feeling lost,0
7897,Web Development,,mobile,154,5,50,21,high,lectures are boring and repetitive,0
7898,Cyber Security,UK,desktop,36,25,103,18,high,i stopped understanding after few lessons,0
7899,Web Development,Germany,,149,8,90,3,medium,,0
7900,Web Development,USA,mobile,52,21,8,12,high,need more examples and practice,1
7901,Data Science,UK,tablet,139,0,70,19,medium,i was enjoying the course but now feeling lost,0
7902,,Canada,desktop,8,25,35,24,medium,initially motivated but now skipping videos,1
7903,Cyber Security,,,57,21,53,7,low,i was enjoying the course but now feeling lost,1
7904,Web Development,Germany,,110,7,111,22,low,i stopped understanding after few lessons,0
7905,Web Development,USA,tablet,174,6,37,4,low,content is good but explanations are confusing,1
7906,Cyber Security,Canada,desktop,130,13,113,9,,not enough support,1
7907,Cyber Security,Germany,,64,7,65,26,low,platform is good but i am losing interest,0
7908,Python,USA,mobile,11,10,42,19,medium,content is good but explanations are confusing,0
7909,Data Science,Canada,desktop,134,27,4,28,high,i stopped understanding after few lessons,1
7910,Cyber Security,UK,tablet,96,23,80,18,medium,too fast pace for beginners,0
7911,Cyber Security,Germany,mobile,76,8,36,11,low,i was enjoying the course but now feeling lost,1
7912,AI,Germany,desktop,64,18,57,0,high,i was enjoying the course but now feeling lost,0
7913,,UK,,101,6,62,8,medium,content is good but explanations are confusing,0
7914,Cyber Security,India,tablet,93,5,98,23,high,need more examples and practice,0
7915,Data Science,Canada,tablet,44,17,50,15,medium,content is good but explanations are confusing,0
7916,,UK,desktop,142,4,71,16,high,i was enjoying the course but now feeling lost,1
7917,,Germany,tablet,83,18,42,17,high,lectures are boring and repetitive,0
7918,Web Development,Canada,mobile,133,10,66,13,low,i was enjoying the course but now feeling lost,0
7919,Web Development,Canada,desktop,99,4,66,16,,not enough support,0
7920,Web Development,India,mobile,25,29,64,0,low,platform is good but i am losing interest,0
7921,Web Development,Germany,tablet,178,26,61,29,high,lectures are boring and repetitive,1
7922,AI,USA,tablet,102,24,87,24,high,not enough support,0
7923,Cyber Security,India,tablet,73,29,108,20,low,lectures are boring and repetitive,1
7924,Web Development,India,mobile,122,23,62,14,medium,i was enjoying the course but now feeling lost,0
7925,Python,USA,tablet,71,24,29,18,high,great start but later became difficult,0
7926,Web Development,USA,desktop,117,8,105,1,medium,too fast pace for beginners,1
7927,Cyber Security,India,,82,26,89,27,low,i was enjoying the course but now feeling lost,0
7928,Web Development,Canada,desktop,130,23,37,29,,platform is good but i am losing interest,0
7929,AI,UK,,116,29,106,23,,need more examples and practice,0
7930,Data Science,UK,tablet,10,7,103,23,high,i stopped understanding after few lessons,0
7931,Data Science,India,desktop,130,10,50,13,medium,too fast pace for beginners,0
7932,Cyber Security,Canada,mobile,60,26,106,21,low,content is good but explanations are confusing,0
7933,Data Science,USA,,45,21,37,1,high,content is good but explanations are confusing,1
7934,Data Science,,mobile,136,5,107,26,,,1
7935,Python,India,,119,29,113,14,,too fast pace for beginners,0
7936,Cyber Security,Germany,tablet,7,14,66,0,medium,i was enjoying the course but now feeling lost,0
7937,Cyber Security,Canada,desktop,72,5,76,21,high,not enough support,1
7938,Data Science,Germany,,21,25,99,0,medium,great start but later became difficult,0
7939,Data Science,Germany,desktop,97,21,104,11,medium,content is good but explanations are confusing,0
7940,Data Science,India,,47,28,47,21,high,lectures are boring and repetitive,0
7941,,Canada,,1,29,11,14,low,lectures are boring and repetitive,0
7942,AI,Germany,tablet,140,10,19,25,,,0
7943,Web Development,Canada,,176,28,102,17,high,i stopped understanding after few lessons,1
7944,AI,UK,mobile,128,14,107,14,,i stopped understanding after few lessons,0
7945,Cyber Security,,,94,11,71,6,low,i was enjoying the course but now feeling lost,1
7946,Python,Germany,,132,8,116,11,,,0
7947,Web Development,Germany,,34,9,110,9,,lectures are boring and repetitive,1
7948,Python,Canada,tablet,87,28,1,1,medium,need more examples and practice,0
7949,,,desktop,32,14,74,1,medium,not enough support,1
7950,Cyber Security,UK,desktop,3,16,119,5,medium,i stopped understanding after few lessons,1
7951,,Germany,tablet,68,15,84,19,low,i was enjoying the course but now feeling lost,0
7952,Cyber Security,India,mobile,57,25,100,5,medium,i stopped understanding after few lessons,0
7953,Python,Canada,mobile,114,21,54,27,,content is good but explanations are confusing,0
7954,Python,Canada,tablet,152,7,5,23,,i stopped understanding after few lessons,1
7955,Python,Germany,desktop,33,16,82,26,,need more examples and practice,1
7956,Cyber Security,UK,mobile,131,10,93,9,high,too fast pace for beginners,0
7957,Data Science,Germany,tablet,132,10,109,2,,initially motivated but now skipping videos,0
7958,Python,USA,desktop,30,5,102,15,medium,not enough support,0
7959,,Germany,mobile,70,24,107,4,low,,0
7960,Web Development,,mobile,49,21,61,4,low,content is good but explanations are confusing,0
7961,Cyber Security,,tablet,30,29,48,9,,platform is good but i am losing interest,0
7962,,USA,desktop,82,1,99,24,,too fast pace for beginners,0
7963,AI,,mobile,144,0,83,22,high,i was enjoying the course but now feeling lost,1
7964,AI,,tablet,134,19,53,12,,great start but later became difficult,0
7965,Web Development,India,mobile,24,5,117,24,,,0
7966,Data Science,Canada,desktop,115,25,9,23,,initially motivated but now skipping videos,0
7967,Python,,,92,25,23,2,high,platform is good but i am losing interest,1
7968,Cyber Security,Canada,mobile,156,24,96,17,low,too fast pace for beginners,1
7969,,UK,desktop,21,4,28,18,,,0
7970,Python,Germany,mobile,8,22,118,5,low,i was enjoying the course but now feeling lost,1
7971,,India,,36,21,93,26,high,great start but later became difficult,1
7972,Cyber Security,USA,,124,21,99,27,high,need more examples and practice,1
7973,AI,UK,mobile,9,8,108,25,,,1
7974,Python,India,tablet,40,4,5,19,high,content is good but explanations are confusing,0
7975,Web Development,India,mobile,179,17,57,26,high,content is good but explanations are confusing,0
7976,Data Science,USA,desktop,129,23,110,0,low,platform is good but i am losing interest,1
7977,Web Development,USA,tablet,117,26,77,9,medium,i stopped understanding after few lessons,1
7978,Data Science,Canada,desktop,68,29,56,9,low,i was enjoying the course but now feeling lost,0
7979,,Germany,desktop,154,18,2,28,,platform is good but i am losing interest,0
7980,Python,UK,tablet,168,14,23,24,high,platform is good but i am losing interest,0
7981,Python,Germany,,3,29,18,21,,lectures are boring and repetitive,0
7982,Data Science,UK,desktop,108,14,101,0,low,lectures are boring and repetitive,0
7983,AI,India,mobile,122,8,97,18,high,platform is good but i am losing interest,0
7984,Cyber Security,,,9,13,8,10,,content is good but explanations are confusing,1
7985,Web Development,,,160,4,29,26,,platform is good but i am losing interest,1
7986,,USA,tablet,4,29,95,12,low,i stopped understanding after few lessons,1
7987,Web Development,USA,mobile,6,16,76,16,,i stopped understanding after few lessons,0
7988,Web Development,India,mobile,73,14,81,27,high,platform is good but i am losing interest,1
7989,,India,,26,19,43,24,,great start but later became difficult,0
7990,,UK,desktop,130,24,52,19,high,not enough support,0
7991,Python,India,desktop,114,16,85,17,,initially motivated but now skipping videos,1
7992,Web Development,UK,mobile,85,23,67,3,low,need more examples and practice,0
7993,Cyber Security,Germany,,86,23,59,14,high,i was enjoying the course but now feeling lost,0
7994,Cyber Security,USA,,131,24,22,1,,great start but later became difficult,1
7995,Data Science,USA,,35,8,60,5,medium,i stopped understanding after few lessons,1
7996,,,tablet,114,12,6,21,high,content is good but explanations are confusing,1
7997,Python,,mobile,59,21,43,26,high,content is good but explanations are confusing,0
7998,Cyber Security,USA,mobile,38,12,54,22,high,,0
7999,AI,Germany,desktop,33,4,74,8,medium,platform is good but i am losing interest,0
8000,Python,Germany,desktop,121,27,38,10,low,lectures are boring and repetitive,0
8001,Python,Canada,mobile,143,27,58,24,,,1
8002,Cyber Security,UK,mobile,100,13,105,19,medium,i stopped understanding after few lessons,1
8003,AI,,desktop,142,29,104,15,,content is good but explanations are confusing,1
8004,Data Science,UK,mobile,45,6,97,24,medium,great start but later became difficult,0
8005,Cyber Security,,desktop,48,24,4,7,medium,platform is good but i am losing interest,1
8006,AI,Canada,mobile,172,4,41,27,,content is good but explanations are confusing,1
8007,Python,USA,tablet,118,11,88,16,,i stopped understanding after few lessons,0
8008,AI,UK,tablet,165,2,91,22,,i was enjoying the course but now feeling lost,0
8009,Python,,,29,8,13,22,low,i was enjoying the course but now feeling lost,1
8010,Cyber Security,UK,mobile,84,9,26,25,high,too fast pace for beginners,0
8011,,USA,desktop,162,28,15,3,medium,i was enjoying the course but now feeling lost,1
8012,Cyber Security,India,mobile,113,0,90,6,high,i stopped understanding after few lessons,0
8013,Web Development,,mobile,117,13,1,10,,lectures are boring and repetitive,0
8014,Web Development,India,,43,0,18,26,,initially motivated but now skipping videos,1
8015,Web Development,Canada,desktop,161,9,22,10,medium,platform is good but i am losing interest,1
8016,Cyber Security,Germany,mobile,19,29,40,10,medium,,1
8017,Data Science,UK,desktop,8,10,13,25,medium,content is good but explanations are confusing,1
8018,Cyber Security,,mobile,159,27,46,25,medium,content is good but explanations are confusing,1
8019,,UK,,11,19,114,20,medium,too fast pace for beginners,1
8020,AI,Canada,desktop,8,1,62,20,,i stopped understanding after few lessons,0
8021,Cyber Security,Canada,mobile,153,22,89,14,medium,platform is good but i am losing interest,1
8022,Cyber Security,UK,tablet,113,1,7,4,low,,0
8023,Python,,desktop,148,22,26,5,high,lectures are boring and repetitive,0
8024,Python,USA,,38,23,110,22,high,platform is good but i am losing interest,1
8025,Python,USA,tablet,135,27,39,4,low,initially motivated but now skipping videos,1
8026,Cyber Security,Germany,desktop,117,10,27,8,medium,platform is good but i am losing interest,1
8027,Data Science,UK,desktop,167,7,67,29,,platform is good but i am losing interest,0
8028,AI,UK,desktop,74,2,60,27,,i was enjoying the course but now feeling lost,0
8029,AI,,desktop,72,8,37,10,low,platform is good but i am losing interest,0
8030,,UK,mobile,106,25,74,24,low,great start but later became difficult,0
8031,Data Science,,mobile,118,15,107,29,low,,0
8032,Data Science,UK,desktop,20,25,23,22,high,need more examples and practice,1
8033,AI,Canada,,11,15,27,25,low,too fast pace for beginners,0
8034,Web Development,India,mobile,144,9,40,2,,i was enjoying the course but now feeling lost,0
8035,Python,UK,desktop,42,5,17,19,medium,i stopped understanding after few lessons,1
8036,Python,India,desktop,90,19,48,3,,i was enjoying the course but now feeling lost,1
8037,AI,USA,,52,23,84,22,low,i was enjoying the course but now feeling lost,0
8038,Data Science,Germany,,165,19,25,14,,i stopped understanding after few lessons,0
8039,,USA,,52,19,2,17,high,need more examples and practice,0
8040,Web Development,UK,tablet,137,10,76,26,,i was enjoying the course but now feeling lost,1
8041,AI,,desktop,163,7,37,4,high,not enough support,1
8042,Python,USA,,95,19,91,10,medium,not enough support,0
8043,Cyber Security,Canada,desktop,135,0,13,10,low,platform is good but i am losing interest,1
8044,Data Science,India,mobile,2,5,0,3,medium,lectures are boring and repetitive,0
8045,Cyber Security,,desktop,25,27,91,15,low,initially motivated but now skipping videos,0
8046,,,desktop,76,7,99,25,medium,platform is good but i am losing interest,1
8047,AI,UK,tablet,94,29,117,10,medium,platform is good but i am losing interest,1
8048,Python,Canada,mobile,94,13,113,24,medium,platform is good but i am losing interest,1
8049,Web Development,India,mobile,41,2,10,0,high,too fast pace for beginners,1
8050,Cyber Security,Canada,tablet,87,1,106,25,high,need more examples and practice,1
8051,Web Development,USA,,81,21,39,12,,not enough support,0
8052,,UK,,124,0,3,29,,i stopped understanding after few lessons,0
8053,Python,,desktop,77,10,33,18,,i stopped understanding after few lessons,1
8054,Cyber Security,,tablet,38,20,64,5,low,great start but later became difficult,0
8055,,USA,,42,5,55,26,high,need more examples and practice,0
8056,Web Development,,mobile,78,7,9,19,medium,i stopped understanding after few lessons,0
8057,Web Development,Germany,tablet,64,6,80,18,,,1
8058,Cyber Security,UK,,132,5,70,5,high,not enough support,0
8059,Python,USA,mobile,159,17,102,12,high,lectures are boring and repetitive,0
8060,Web Development,UK,tablet,125,11,63,10,low,i was enjoying the course but now feeling lost,1
8061,AI,India,desktop,141,7,12,18,medium,content is good but explanations are confusing,0
8062,,UK,desktop,27,23,21,6,high,initially motivated but now skipping videos,0
8063,Cyber Security,UK,mobile,59,26,55,11,high,i stopped understanding after few lessons,1
8064,Data Science,India,,65,20,64,15,,too fast pace for beginners,0
8065,Data Science,USA,,25,18,91,0,low,,1
8066,Python,UK,tablet,37,27,96,24,low,lectures are boring and repetitive,0
8067,AI,Canada,mobile,124,26,12,14,medium,not enough support,0
8068,Web Development,UK,,71,23,0,12,low,lectures are boring and repetitive,1
8069,Data Science,USA,desktop,142,4,37,9,medium,,0
8070,Python,,mobile,94,18,118,17,medium,not enough support,0
8071,,India,desktop,152,8,57,3,,need more examples and practice,1
8072,AI,,mobile,67,24,24,21,,content is good but explanations are confusing,0
8073,AI,USA,tablet,176,11,41,5,high,great start but later became difficult,0
8074,Python,Germany,,103,14,84,26,,great start but later became difficult,1
8075,Python,,,91,22,32,7,high,content is good but explanations are confusing,0
8076,Web Development,UK,,166,12,56,23,high,lectures are boring and repetitive,0
8077,Python,UK,desktop,90,23,36,19,high,initially motivated but now skipping videos,0
8078,Web Development,India,,70,12,117,21,high,content is good but explanations are confusing,0
8079,Web Development,UK,mobile,59,20,56,8,medium,platform is good but i am losing interest,0
8080,Cyber Security,Canada,desktop,12,20,97,22,high,need more examples and practice,0
8081,AI,Canada,tablet,51,4,61,28,high,great start but later became difficult,0
8082,,,desktop,166,1,2,7,high,lectures are boring and repetitive,0
8083,AI,USA,tablet,174,18,29,23,medium,initially motivated but now skipping videos,0
8084,AI,India,desktop,10,7,118,17,low,platform is good but i am losing interest,0
8085,Cyber Security,Germany,,9,13,66,6,low,initially motivated but now skipping videos,1
8086,Web Development,,tablet,87,28,62,18,high,lectures are boring and repetitive,0
8087,Web Development,USA,,94,5,81,22,low,too fast pace for beginners,1
8088,Python,India,desktop,52,24,22,17,,platform is good but i am losing interest,0
8089,Cyber Security,India,tablet,179,6,71,0,,,1
8090,Python,,mobile,22,13,72,10,,need more examples and practice,1
8091,Cyber Security,USA,mobile,73,5,65,8,,platform is good but i am losing interest,1
8092,Python,USA,desktop,83,15,60,9,medium,i was enjoying the course but now feeling lost,0
8093,Data Science,UK,tablet,72,26,1,9,high,i was enjoying the course but now feeling lost,1
8094,AI,Germany,mobile,118,29,26,0,medium,content is good but explanations are confusing,1
8095,AI,Canada,,68,3,47,26,medium,i stopped understanding after few lessons,0
8096,,UK,,5,6,102,16,high,not enough support,0
8097,Web Development,India,desktop,83,15,62,26,medium,initially motivated but now skipping videos,0
8098,,Germany,,121,3,99,11,high,great start but later became difficult,0
8099,Data Science,Germany,,157,6,4,11,medium,i stopped understanding after few lessons,0
8100,,USA,,6,20,0,18,low,i was enjoying the course but now feeling lost,0
8101,AI,Germany,mobile,69,1,21,16,low,need more examples and practice,0
8102,Web Development,,tablet,58,22,73,6,,,0
8103,Data Science,Germany,desktop,43,7,108,22,low,too fast pace for beginners,1
8104,AI,India,tablet,72,9,23,10,,platform is good but i am losing interest,0
8105,Python,,tablet,91,26,58,23,,content is good but explanations are confusing,0
8106,Cyber Security,,tablet,37,1,78,1,,,1
8107,Data Science,UK,mobile,58,5,96,15,medium,i was enjoying the course but now feeling lost,0
8108,Web Development,Germany,,127,3,49,22,high,not enough support,0
8109,,USA,desktop,37,20,22,8,low,need more examples and practice,0
8110,,UK,tablet,154,0,77,29,high,too fast pace for beginners,0
8111,Data Science,USA,,170,5,17,26,low,i was enjoying the course but now feeling lost,1
8112,Web Development,Germany,mobile,16,27,88,9,low,,0
8113,Data Science,UK,tablet,150,11,21,20,medium,too fast pace for beginners,0
8114,Web Development,Germany,,110,26,43,9,low,need more examples and practice,0
8115,,India,mobile,151,13,43,29,high,,1
8116,AI,UK,,175,14,36,2,high,i stopped understanding after few lessons,1
8117,Python,USA,desktop,131,23,6,24,low,not enough support,0
8118,AI,India,,12,17,89,16,high,,0
8119,Python,Canada,,23,16,23,27,,great start but later became difficult,0
8120,,USA,desktop,111,8,76,13,high,need more examples and practice,1
8121,AI,Germany,desktop,139,14,40,18,,great start but later became difficult,0
8122,AI,USA,,52,17,69,17,,i was enjoying the course but now feeling lost,1
8123,Data Science,Canada,desktop,178,23,84,17,high,i stopped understanding after few lessons,1
8124,Cyber Security,USA,,127,20,70,13,,not enough support,1
8125,,India,tablet,174,17,17,2,high,platform is good but i am losing interest,1
8126,Web Development,,,29,4,78,9,high,great start but later became difficult,0
8127,,USA,mobile,121,15,71,22,low,i was enjoying the course but now feeling lost,0
8128,Web Development,UK,desktop,174,8,59,12,high,need more examples and practice,0
8129,Web Development,Canada,tablet,144,21,51,21,high,i stopped understanding after few lessons,0
8130,Python,USA,desktop,179,2,79,11,low,great start but later became difficult,0
8131,Web Development,Canada,desktop,101,11,48,8,medium,lectures are boring and repetitive,0
8132,Web Development,,desktop,11,23,66,25,high,great start but later became difficult,0
8133,Data Science,India,mobile,139,13,44,28,medium,not enough support,1
8134,AI,UK,mobile,89,0,8,26,medium,not enough support,0
8135,,Germany,,58,8,115,9,low,i was enjoying the course but now feeling lost,0
8136,,USA,mobile,19,8,110,29,medium,lectures are boring and repetitive,0
8137,Web Development,India,desktop,160,19,25,18,medium,too fast pace for beginners,1
8138,Cyber Security,Canada,tablet,50,12,25,15,,not enough support,1
8139,,,tablet,122,7,29,28,medium,i stopped understanding after few lessons,0
8140,Web Development,Canada,tablet,72,10,26,20,low,i was enjoying the course but now feeling lost,0
8141,Python,,desktop,55,29,79,24,high,not enough support,0
8142,Python,,mobile,169,13,111,2,,need more examples and practice,1
8143,Python,India,tablet,99,15,114,11,low,content is good but explanations are confusing,0
8144,Web Development,USA,desktop,70,10,3,7,low,too fast pace for beginners,1
8145,Data Science,Germany,desktop,149,18,50,24,,great start but later became difficult,1
8146,Cyber Security,USA,tablet,117,28,82,26,,content is good but explanations are confusing,1
8147,Web Development,UK,tablet,26,21,97,14,low,i stopped understanding after few lessons,1
8148,Data Science,USA,,129,9,69,10,high,great start but later became difficult,1
8149,Data Science,,,155,25,108,22,medium,too fast pace for beginners,0
8150,,,desktop,178,7,78,12,high,content is good but explanations are confusing,0
8151,Web Development,UK,,114,10,9,5,medium,need more examples and practice,0
8152,Web Development,Canada,,65,24,117,12,high,content is good but explanations are confusing,0
8153,Data Science,,tablet,10,7,105,10,,not enough support,1
8154,Data Science,UK,,95,24,35,5,,great start but later became difficult,1
8155,Data Science,,desktop,121,19,45,5,,,0
8156,,Germany,tablet,126,9,103,4,low,too fast pace for beginners,0
8157,Web Development,,,37,16,5,6,low,i stopped understanding after few lessons,0
8158,Data Science,India,,69,22,107,22,medium,lectures are boring and repetitive,0
8159,Python,UK,,41,10,103,22,,,0
8160,Web Development,USA,mobile,174,11,69,18,low,too fast pace for beginners,0
8161,,UK,,45,9,78,10,low,i was enjoying the course but now feeling lost,0
8162,Python,Canada,,123,19,92,5,,need more examples and practice,0
8163,AI,,desktop,126,16,88,24,high,i stopped understanding after few lessons,1
8164,Web Development,UK,,27,2,82,8,,i was enjoying the course but now feeling lost,1
8165,AI,Germany,mobile,84,6,77,19,medium,content is good but explanations are confusing,0
8166,Data Science,UK,tablet,136,26,2,24,,lectures are boring and repetitive,0
8167,,Germany,,49,2,49,17,high,i was enjoying the course but now feeling lost,0
8168,Data Science,,,96,16,41,7,high,platform is good but i am losing interest,0
8169,,USA,desktop,121,22,109,17,,great start but later became difficult,0
8170,Cyber Security,,,114,7,77,4,low,need more examples and practice,0
8171,Data Science,Canada,,14,20,53,5,high,need more examples and practice,0
8172,AI,India,,62,21,102,1,medium,lectures are boring and repetitive,0
8173,,USA,,43,29,38,24,low,need more examples and practice,0
8174,Data Science,USA,tablet,155,18,84,21,medium,great start but later became difficult,0
8175,Web Development,India,desktop,96,13,117,23,medium,i was enjoying the course but now feeling lost,1
8176,,UK,tablet,27,4,54,3,medium,too fast pace for beginners,0
8177,,,mobile,68,18,10,18,medium,platform is good but i am losing interest,0
8178,Data Science,UK,,127,12,113,3,high,need more examples and practice,0
8179,Cyber Security,UK,mobile,48,17,73,15,low,initially motivated but now skipping videos,0
8180,Data Science,,tablet,67,29,78,0,,i was enjoying the course but now feeling lost,0
8181,AI,Canada,mobile,25,22,29,15,high,content is good but explanations are confusing,0
8182,AI,USA,,119,25,107,0,low,not enough support,0
8183,,Germany,mobile,152,10,118,23,,not enough support,1
8184,,India,tablet,9,22,80,16,,platform is good but i am losing interest,0
8185,Data Science,USA,,136,11,117,4,high,not enough support,0
8186,AI,UK,desktop,95,7,55,25,low,need more examples and practice,0
8187,AI,India,tablet,59,11,28,15,medium,platform is good but i am losing interest,1
8188,Cyber Security,Germany,,17,0,16,24,medium,content is good but explanations are confusing,0
8189,Web Development,USA,desktop,171,17,32,2,,too fast pace for beginners,0
8190,Cyber Security,USA,mobile,95,1,101,9,high,too fast pace for beginners,0
8191,Python,Canada,mobile,132,11,20,17,high,i was enjoying the course but now feeling lost,0
8192,Cyber Security,USA,mobile,101,18,110,20,medium,content is good but explanations are confusing,0
8193,Data Science,USA,,136,22,114,27,high,not enough support,1
8194,Web Development,Germany,mobile,42,6,77,29,high,initially motivated but now skipping videos,1
8195,Data Science,Germany,mobile,49,6,9,17,low,great start but later became difficult,0
8196,Python,India,desktop,6,0,105,25,low,lectures are boring and repetitive,1
8197,Web Development,UK,desktop,73,17,86,16,,content is good but explanations are confusing,1
8198,,Germany,desktop,170,7,102,10,low,need more examples and practice,0
8199,AI,India,,32,24,38,8,high,i stopped understanding after few lessons,0
8200,Cyber Security,USA,tablet,143,9,77,10,medium,,1
8201,Data Science,India,mobile,82,28,46,25,medium,content is good but explanations are confusing,1
8202,Python,India,mobile,69,22,85,26,medium,i stopped understanding after few lessons,0
8203,AI,India,,114,28,51,8,,need more examples and practice,1
8204,Cyber Security,,mobile,27,0,40,16,medium,i was enjoying the course but now feeling lost,0
8205,AI,India,,66,14,91,19,low,,0
8206,Cyber Security,Germany,,156,14,46,4,low,platform is good but i am losing interest,0
8207,,,,152,27,72,11,high,need more examples and practice,0
8208,Web Development,UK,tablet,51,3,86,17,,need more examples and practice,0
8209,AI,India,,149,9,70,26,medium,not enough support,0
8210,AI,Canada,tablet,159,7,87,24,high,platform is good but i am losing interest,0
8211,AI,USA,tablet,75,13,42,24,medium,great start but later became difficult,0
8212,Web Development,USA,mobile,50,12,36,15,medium,,0
8213,Python,,desktop,92,20,72,8,high,platform is good but i am losing interest,0
8214,Cyber Security,USA,tablet,112,16,63,7,low,i was enjoying the course but now feeling lost,0
8215,,USA,tablet,168,6,101,5,high,i was enjoying the course but now feeling lost,0
8216,AI,,desktop,68,5,70,16,,i stopped understanding after few lessons,0
8217,Web Development,USA,tablet,106,8,59,13,high,content is good but explanations are confusing,0
8218,Python,India,desktop,144,19,86,25,medium,need more examples and practice,1
8219,Cyber Security,UK,mobile,76,19,24,20,low,i was enjoying the course but now feeling lost,0
8220,Web Development,,,86,7,118,23,high,i stopped understanding after few lessons,0
8221,,Canada,desktop,107,13,109,27,low,,1
8222,,,,56,29,114,13,low,,0
8223,Cyber Security,Germany,desktop,80,19,21,3,low,platform is good but i am losing interest,1
8224,AI,Canada,,24,2,117,7,low,content is good but explanations are confusing,0
8225,,Germany,mobile,28,22,42,21,medium,lectures are boring and repetitive,0
8226,Python,,tablet,121,12,70,16,medium,i stopped understanding after few lessons,0
8227,Web Development,Germany,mobile,93,20,69,0,medium,i stopped understanding after few lessons,1
8228,Python,Canada,tablet,85,8,35,2,medium,lectures are boring and repetitive,0
8229,AI,India,,112,20,45,16,medium,not enough support,0
8230,Python,,,122,8,21,19,,i stopped understanding after few lessons,0
8231,Python,,tablet,89,21,34,2,,platform is good but i am losing interest,1
8232,Data Science,USA,desktop,31,21,112,6,high,need more examples and practice,0
8233,Python,,mobile,143,10,46,10,low,need more examples and practice,0
